# time(ps)   RMSD(Ang)   MSD(Ang^2)
3.850000000000000089e-01 2.519784830469381731e+00 6.349315591863610386e+00
3.860000000000000098e-01 2.522244246409217183e+00 6.361716038544399154e+00
3.870000000000000107e-01 2.526303545298825171e+00 6.382209602989413533e+00
3.880000000000000115e-01 2.533702634606904258e+00 6.419649040613968793e+00
3.890000000000000124e-01 2.524964581478182257e+00 6.375446137719293027e+00
3.900000000000000133e-01 2.524745691494949984e+00 6.374340806722312180e+00
3.910000000000000142e-01 2.522388205264120664e+00 6.362442258055551747e+00
3.920000000000000151e-01 2.524813700755044188e+00 6.374684223520382886e+00
3.930000000000000160e-01 2.513942380828400935e+00 6.319906294125168245e+00
3.940000000000000169e-01 2.506138290398313373e+00 6.280729130600581911e+00
3.950000000000000178e-01 2.507572459441663959e+00 6.287919639350316281e+00
3.960000000000000187e-01 2.513747643201405424e+00 6.318927213700619383e+00
3.970000000000000195e-01 2.510124702241491423e+00 6.300726020802935423e+00
3.980000000000000204e-01 2.511459299779972731e+00 6.307427814451310510e+00
3.990000000000000213e-01 2.518005572405554560e+00 6.340352062665424171e+00
4.000000000000000222e-01 2.519748189140356587e+00 6.349130936676106174e+00
4.010000000000000231e-01 2.521696006069480855e+00 6.358950747026771211e+00
4.020000000000000240e-01 2.510719544087905764e+00 6.303712629064981421e+00
4.030000000000000249e-01 2.505696679346678835e+00 6.278515848888973849e+00
4.040000000000000258e-01 2.509532571677878021e+00 6.297753728312184940e+00
4.050000000000000266e-01 2.513763924027760943e+00 6.319009065743447451e+00
4.060000000000000275e-01 2.523995949899508151e+00 6.370555555109119972e+00
4.070000000000000284e-01 2.520543353932958919e+00 6.353138799055608743e+00
4.080000000000000293e-01 2.537754588011408963e+00 6.440198348972955067e+00
4.090000000000000302e-01 2.549077680658675238e+00 6.497797022032210101e+00
4.100000000000000311e-01 2.541446948806398876e+00 6.458952593597355296e+00
4.110000000000000320e-01 2.549492237514609183e+00 6.499910669147247688e+00
4.120000000000000329e-01 2.553678296385643254e+00 6.521272841431081879e+00
4.130000000000000338e-01 2.559246215861552098e+00 6.549741193401674266e+00
4.140000000000000346e-01 2.554390715876370344e+00 6.524911929355395657e+00
4.150000000000000355e-01 2.558563929368972811e+00 6.546249380667997109e+00
4.160000000000000364e-01 2.569545457215361317e+00 6.602563856696099798e+00
4.169999999999999818e-01 2.580562151154079498e+00 6.659301015968970283e+00
4.179999999999999827e-01 2.604105638923215782e+00 6.781366178671690115e+00
4.189999999999999836e-01 2.605891379169678501e+00 6.790669880030848482e+00
4.199999999999999845e-01 2.619189559726630367e+00 6.860153949780978699e+00
4.209999999999999853e-01 2.631279237951034577e+00 6.923630428072176990e+00
4.219999999999999862e-01 2.640387215863614578e+00 6.971644649696011165e+00
4.229999999999999871e-01 2.657426415701611422e+00 7.061915154868714239e+00
4.239999999999999880e-01 2.665300076188110268e+00 7.103824496128346766e+00
4.249999999999999889e-01 2.677469195537199642e+00 7.168841293050618901e+00
4.259999999999999898e-01 2.679200289640573995e+00 7.178114192010136563e+00
4.269999999999999907e-01 2.690539194604095741e+00 7.239001157700856837e+00
4.279999999999999916e-01 2.693644531032960199e+00 7.255720859563774994e+00
4.289999999999999925e-01 2.690312718441574713e+00 7.237782523008495339e+00
4.299999999999999933e-01 2.689252460363660280e+00 7.232078795571999841e+00
4.309999999999999942e-01 2.674747631367701661e+00 7.154274891507130363e+00
4.319999999999999951e-01 2.682003786439722592e+00 7.193144310477009640e+00
4.329999999999999960e-01 2.675238196232720522e+00 7.156899406582499346e+00
4.339999999999999969e-01 2.669588765138993125e+00 7.126704174956333127e+00
4.349999999999999978e-01 2.669501013594651528e+00 7.126235661582872360e+00
4.359999999999999987e-01 2.653848722809090788e+00 7.042913043555441455e+00
4.369999999999999996e-01 2.657078794129294597e+00 7.060067718211586296e+00
4.380000000000000004e-01 2.655027200680174726e+00 7.049169436351604645e+00
4.390000000000000013e-01 2.661316343554810171e+00 7.082604680471944469e+00
4.400000000000000022e-01 2.663514195686174535e+00 7.094307870621769929e+00
4.410000000000000031e-01 2.664709625002230631e+00 7.100677385579528433e+00
4.420000000000000040e-01 2.667624099647952551e+00 7.116218337022549356e+00
4.430000000000000049e-01 2.675831701603565538e+00 7.160075295306632448e+00
4.440000000000000058e-01 2.667411202918241742e+00 7.115082525453741091e+00
4.450000000000000067e-01 2.676767009021430166e+00 7.165081620585532107e+00
4.460000000000000075e-01 2.684375907816541673e+00 7.205874014465883270e+00
4.470000000000000084e-01 2.686765587573305414e+00 7.218709322568130027e+00
4.480000000000000093e-01 2.694885105963441330e+00 7.262405734343588826e+00
4.490000000000000102e-01 2.707701160874758539e+00 7.331645576602515035e+00
4.500000000000000111e-01 2.723278871224634301e+00 7.416247810458517442e+00
4.510000000000000120e-01 2.727239710157068231e+00 7.437836436657608630e+00
4.520000000000000129e-01 2.740587591736681983e+00 7.510820347981066014e+00
4.530000000000000138e-01 2.741797559238088322e+00 7.517453855843937660e+00
4.540000000000000147e-01 2.737185926188710816e+00 7.492186794525549587e+00
4.550000000000000155e-01 2.726040555943836541e+00 7.431297112650581127e+00
4.560000000000000164e-01 2.705114944137373190e+00 7.317646860995343339e+00
4.570000000000000173e-01 2.692687696304101319e+00 7.250567029827489129e+00
4.580000000000000182e-01 2.683622062160295307e+00 7.201827372513475822e+00
4.590000000000000191e-01 2.672505200266144243e+00 7.142284045449584617e+00
4.600000000000000200e-01 2.656465919354946692e+00 7.056811180694322339e+00
4.610000000000000209e-01 2.654536377506519162e+00 7.046563379505432323e+00
4.620000000000000218e-01 2.650841689963905345e+00 7.026961665250693656e+00
4.630000000000000226e-01 2.656311898206069610e+00 7.055992900551133040e+00
4.640000000000000235e-01 2.652307682789935228e+00 7.034736044186515436e+00
4.650000000000000244e-01 2.648331921012747170e+00 7.013661963855067683e+00
4.660000000000000253e-01 2.659907149300593687e+00 7.075106042900411119e+00
4.670000000000000262e-01 2.661632232014881527e+00 7.084286138500519137e+00
4.680000000000000271e-01 2.650129120999494159e+00 7.023184357969550540e+00
4.690000000000000280e-01 2.667721437643148619e+00 7.116737668860826815e+00
4.700000000000000289e-01 2.672208213410900424e+00 7.140696735820677432e+00
4.710000000000000298e-01 2.672667743833333276e+00 7.143152868927161059e+00
4.720000000000000306e-01 2.681377786974709299e+00 7.189786836481388832e+00
4.730000000000000315e-01 2.665431799331234419e+00 7.104526676886142589e+00
4.740000000000000324e-01 2.655135395268612086e+00 7.049743967208209838e+00
4.750000000000000333e-01 2.646991681186307233e+00 7.006564960269513698e+00
4.760000000000000342e-01 2.659519667249686581e+00 7.073044860487883057e+00
4.770000000000000351e-01 2.659885738108191511e+00 7.074992139791357992e+00
4.780000000000000360e-01 2.659048485880930901e+00 7.070538850265672082e+00
4.790000000000000369e-01 2.670830800738981825e+00 7.133337166176031197e+00
4.799999999999999822e-01 2.676955325530168128e+00 7.166089814884327502e+00
4.809999999999999831e-01 2.686909067086653113e+00 7.219480334792467424e+00
4.819999999999999840e-01 2.715422084791383028e+00 7.373517098572781592e+00
4.829999999999999849e-01 2.722421252557558180e+00 7.411577476377064322e+00
4.839999999999999858e-01 2.724574129657763688e+00 7.423304188000360959e+00
4.849999999999999867e-01 2.731259839729533123e+00 7.459780312119394630e+00
4.859999999999999876e-01 2.739469750535231451e+00 7.504694514097563385e+00
4.869999999999999885e-01 2.744690592968674014e+00 7.533326451130730739e+00
4.879999999999999893e-01 2.745910393024763252e+00 7.540023886521410645e+00
4.889999999999999902e-01 2.749546449670009718e+00 7.560005678892954606e+00
4.899999999999999911e-01 2.755920815818436953e+00 7.595099543061358816e+00
4.909999999999999920e-01 2.762983546347597574e+00 7.634078077387546735e+00
4.919999999999999929e-01 2.779926191149206360e+00 7.727989628237334152e+00
4.929999999999999938e-01 2.790639924797599036e+00 7.787671189874349587e+00
4.939999999999999947e-01 2.794396078732097610e+00 7.808649444833323905e+00
4.949999999999999956e-01 2.805120839262341015e+00 7.868702922863859861e+00
4.959999999999999964e-01 2.815487693785358125e+00 7.926970953856795177e+00
4.969999999999999973e-01 2.821244596461853771e+00 7.959421073065207075e+00
4.979999999999999982e-01 2.824104150822393411e+00 7.975564254692271149e+00
4.989999999999999991e-01 2.816108465008687389e+00 7.930466886693585238e+00
5.000000000000000000e-01 2.820265586324930407e+00 7.953897977408704634e+00
