# time(ps)   RMSD(Ang)   MSD(Ang^2)
1.489999999999999936e-01 1.927510563454497783e+00 3.715296972228675276e+00
1.499999999999999944e-01 1.914071341885332567e+00 3.663669101826717345e+00
1.509999999999999953e-01 1.910013532971347905e+00 3.648151696133690169e+00
1.519999999999999962e-01 1.912871999946828216e+00 3.659079288180578704e+00
1.529999999999999971e-01 1.916441647206067689e+00 3.672748587145906018e+00
1.539999999999999980e-01 1.908126032177321241e+00 3.640944954672767686e+00
1.549999999999999989e-01 1.917690346432738835e+00 3.677536264801317678e+00
1.559999999999999998e-01 1.924407247231786577e+00 3.703343253198222662e+00
1.570000000000000007e-01 1.925996841184383079e+00 3.709463832252221316e+00
1.580000000000000016e-01 1.924366178011805983e+00 3.703185187075765494e+00
1.590000000000000024e-01 1.921354014955551692e+00 3.691601250785818689e+00
1.600000000000000033e-01 1.930646346410004766e+00 3.727395314906300161e+00
1.610000000000000042e-01 1.943877282524672401e+00 3.778658889515504882e+00
1.620000000000000051e-01 1.942854177139603511e+00 3.774682353628806109e+00
1.630000000000000060e-01 1.931335695428134658e+00 3.730057568434876902e+00
1.640000000000000069e-01 1.939446346962458545e+00 3.761452132746025079e+00
1.650000000000000078e-01 1.953514468435353812e+00 3.816218778386262667e+00
1.660000000000000087e-01 1.960033171035059585e+00 3.841730031557750724e+00
1.670000000000000095e-01 1.964125409516417342e+00 3.857788624308034375e+00
1.680000000000000104e-01 1.960284830229094943e+00 3.842716615626311505e+00
1.690000000000000113e-01 1.976256369240106503e+00 3.905589236962088151e+00
1.700000000000000122e-01 1.977836103395185452e+00 3.911835651893450727e+00
1.710000000000000131e-01 1.984470247750939498e+00 3.938122164208675002e+00
1.720000000000000140e-01 1.971764419459742568e+00 3.887854925847415988e+00
1.730000000000000149e-01 1.961406743772429406e+00 3.847116414515964422e+00
1.740000000000000158e-01 1.974156534286919618e+00 3.897294021867741431e+00
1.750000000000000167e-01 1.967297410814065950e+00 3.870259102595727807e+00
1.759999999999999898e-01 1.978063463890515461e+00 3.912735067178544579e+00
1.769999999999999907e-01 1.986807701425631345e+00 3.947404842444200757e+00
1.779999999999999916e-01 1.988620594896921334e+00 3.954611870448184963e+00
1.789999999999999925e-01 1.992150528533851439e+00 3.968663728337703311e+00
1.799999999999999933e-01 2.004033741213312236e+00 4.016151235921425311e+00
1.809999999999999942e-01 2.006849668641337736e+00 4.027445592525847218e+00
1.819999999999999951e-01 2.001058932243727551e+00 4.004236850312407725e+00
1.829999999999999960e-01 2.011261816904233779e+00 4.045174096136920028e+00
1.839999999999999969e-01 2.010376712616872563e+00 4.041614526632223203e+00
1.849999999999999978e-01 2.017462208501868748e+00 4.070153762733237812e+00
1.859999999999999987e-01 2.017632213150343912e+00 4.070839747541954878e+00
1.869999999999999996e-01 2.016935842250584976e+00 4.068030191755076075e+00
1.880000000000000004e-01 2.025820066096859939e+00 4.103946940200686733e+00
1.890000000000000013e-01 2.027041089949995989e+00 4.108895580345667931e+00
1.900000000000000022e-01 2.034405258239059489e+00 4.138804754750735171e+00
1.910000000000000031e-01 2.029623471587393091e+00 4.119371436418460597e+00
1.920000000000000040e-01 2.026743728646918541e+00 4.107690141609614543e+00
1.930000000000000049e-01 2.033320761830732959e+00 4.134393320491911439e+00
1.940000000000000058e-01 2.034415042598765933e+00 4.138844565552139088e+00
1.950000000000000067e-01 2.033287200012637630e+00 4.134256837735231116e+00
1.960000000000000075e-01 2.033182923903622985e+00 4.133832802053285072e+00
1.970000000000000084e-01 2.030342325839034068e+00 4.122289960093457495e+00
1.980000000000000093e-01 2.035189643856022190e+00 4.141996886458802152e+00
1.990000000000000102e-01 2.036077775200429318e+00 4.145612706665129821e+00
2.000000000000000111e-01 2.038899671897396626e+00 4.157111872063310898e+00
2.010000000000000120e-01 2.042343033249513606e+00 4.171165065462822952e+00
2.020000000000000129e-01 2.052518343758328534e+00 4.212831551464432778e+00
2.030000000000000138e-01 2.065611644988892603e+00 4.266751467913718621e+00
2.040000000000000147e-01 2.068817429204675040e+00 4.280005555381039883e+00
2.050000000000000155e-01 2.070866375599546672e+00 4.288487545588803407e+00
2.060000000000000164e-01 2.075001260942701098e+00 4.305630232913799205e+00
2.070000000000000173e-01 2.086750324712424387e+00 4.354526917687408627e+00
2.080000000000000182e-01 2.094618673360142846e+00 4.387427386789004125e+00
2.089999999999999913e-01 2.100380274303253803e+00 4.411597296682212566e+00
2.099999999999999922e-01 2.106789196997810532e+00 4.438560720586679942e+00
2.109999999999999931e-01 2.108141059848693821e+00 4.444258728219973698e+00
2.119999999999999940e-01 2.114288598210795289e+00 4.470216276524169530e+00
2.129999999999999949e-01 2.118942938400008025e+00 4.489919176195260597e+00
2.139999999999999958e-01 2.118837262455230963e+00 4.489471344768777961e+00
2.149999999999999967e-01 2.117608352619269496e+00 4.484265135082895704e+00
2.159999999999999976e-01 2.118913749758258191e+00 4.489795478914602178e+00
2.169999999999999984e-01 2.118677047545969305e+00 4.488792431798105831e+00
2.179999999999999993e-01 2.119992285263045062e+00 4.494367289574828561e+00
2.190000000000000002e-01 2.128344177957598671e+00 4.529848939846006672e+00
2.200000000000000011e-01 2.124487906774969570e+00 4.513448866033092699e+00
2.210000000000000020e-01 2.127567281385915443e+00 4.526542536823854768e+00
2.220000000000000029e-01 2.124860031831197205e+00 4.515030154873675983e+00
2.230000000000000038e-01 2.117350782325176706e+00 4.483174335413038669e+00
2.240000000000000047e-01 2.119463381552312509e+00 4.492125025741162681e+00
2.250000000000000056e-01 2.123456594501449857e+00 4.509067908731695162e+00
2.260000000000000064e-01 2.122299038183248943e+00 4.504153207473542864e+00
2.270000000000000073e-01 2.117918498996364640e+00 4.485578768391014215e+00
2.280000000000000082e-01 2.127840187795275728e+00 4.527703864796635003e+00
2.290000000000000091e-01 2.133061954002606342e+00 4.549953299613417101e+00
2.300000000000000100e-01 2.127968847772119254e+00 4.528251417088600128e+00
2.310000000000000109e-01 2.132986157046456110e+00 4.549629946151809712e+00
2.320000000000000118e-01 2.149974434909982524e+00 4.622390070766499548e+00
2.330000000000000127e-01 2.155453545276815319e+00 4.645979985846391713e+00
2.340000000000000135e-01 2.154027290649310533e+00 4.639833568862009372e+00
2.350000000000000144e-01 2.162337831403121857e+00 4.675704897117156200e+00
2.360000000000000153e-01 2.167462805036221685e+00 4.697895011215486250e+00
2.370000000000000162e-01 2.170776186224056659e+00 4.712269250677460164e+00
2.380000000000000171e-01 2.176234029424559679e+00 4.735994550825455285e+00
2.390000000000000180e-01 2.184124547731463473e+00 4.770400040003169195e+00
2.399999999999999911e-01 2.179093947198222470e+00 4.748450430715930537e+00
2.409999999999999920e-01 2.183540294350988287e+00 4.767848217054400983e+00
2.419999999999999929e-01 2.179185077495433998e+00 4.748847601978781086e+00
2.429999999999999938e-01 2.172860833310799489e+00 4.721324200936102500e+00
2.439999999999999947e-01 2.178623288138492153e+00 4.746399431619375164e+00
2.449999999999999956e-01 2.173880384812915789e+00 4.725755927474351026e+00
2.459999999999999964e-01 2.166390346819262458e+00 4.693247134791683983e+00
2.469999999999999973e-01 2.166758884666918572e+00 4.694844064283029361e+00
2.479999999999999982e-01 2.173807871011515402e+00 4.725440660071616783e+00
2.489999999999999991e-01 2.170582766119471874e+00 4.711429544574858852e+00
2.500000000000000000e-01 2.164851328235517958e+00 4.686581273363087163e+00
2.510000000000000009e-01 2.170585771459605962e+00 4.711442591262893664e+00
2.520000000000000018e-01 2.174483684515454485e+00 4.728379294223906903e+00
2.530000000000000027e-01 2.171168529526290580e+00 4.713972783605355765e+00
2.540000000000000036e-01 2.174336930893610020e+00 4.727741089047843737e+00
2.550000000000000044e-01 2.176047918382092217e+00 4.735184543095035892e+00
2.560000000000000053e-01 2.168922093426212783e+00 4.704223047352345866e+00
2.570000000000000062e-01 2.168223716783546529e+00 4.701194086022656649e+00
2.580000000000000071e-01 2.169544492835747462e+00 4.706923306393919759e+00
2.590000000000000080e-01 2.156221333017082298e+00 4.649290436957962847e+00
2.600000000000000089e-01 2.151187247737452957e+00 4.627606574828237562e+00
2.610000000000000098e-01 2.157134408319203445e+00 4.653228855554639942e+00
2.620000000000000107e-01 2.155356987987079087e+00 4.645563745664733624e+00
2.630000000000000115e-01 2.145149528813565798e+00 4.601666500969062490e+00
2.640000000000000124e-01 2.156775234350409409e+00 4.651679411507264383e+00
2.650000000000000133e-01 2.159869442241932003e+00 4.665036007530473761e+00
2.660000000000000142e-01 2.161180705255743018e+00 4.670702040769711516e+00
2.670000000000000151e-01 2.151521600086159225e+00 4.629045195637307764e+00
2.680000000000000160e-01 2.151321534621897680e+00 4.628184345327916560e+00
2.690000000000000169e-01 2.163676290076752551e+00 4.681495088240298585e+00
2.700000000000000178e-01 2.175058253075295323e+00 4.730878404270955073e+00
2.710000000000000187e-01 2.182535167678502752e+00 4.763459758153429924e+00
